city,pickup_cluster,service_detail_id,week_period,time_period,demand,supply,mismatch_qr_level,fe_count,rr_count,net_count,fe_count_med,rr_count_med,net_count_med,mismtach_pred_tp,excess_supply_ratio,is_excess_supply,,Dashboard validation,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Friday,afternoon,50,25,3,1173,280,208,229,57,41,25,0.5,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Friday,evening_peak,87,55,8.5,1738,508,367,318,92,75,32,0.632183908,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Friday,morning_peak,90,10,10,1696,459,240,373,95.5,57.5,80,0.111111111,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Monday,afternoon,55,20,4,1381,323,214,275,67,43,35,0.363636364,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Monday,evening_peak,92,49,5.5,1775,428,337,379,89,68,43,0.532608696,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Monday,morning_peak,125,5.5,14.75,2434,687,209,616.5,181,55,119.5,0.044,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Saturday,afternoon,63,28,4,1663,322,210,324,70,41,35,0.444444444,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Saturday,evening_peak,72,42,3,2474,388,274,517,76,61,30,0.583333333,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Saturday,morning_peak,80.5,10.5,7.5,1284,337,240,339.5,81,60.5,70,0.130434783,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Sunday,afternoon,44,22,3.5,1300,248,193,264,48,37,22,0.5,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Sunday,evening_peak,57,31,3.5,1414,273,207,260,56,43,26,0.543859649,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Sunday,morning_peak,49.5,8.5,4.25,925,197,160,241.5,50.5,39.5,41,0.171717172,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Thursday,afternoon,52,24,3.5,1154,291,221,236,57,46,28,0.461538462,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Thursday,evening_peak,89,52,3.5,1575,439,347,305,91,73,37,0.584269663,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Thursday,morning_peak,102.5,10.5,11.75,1719,511,215,394.5,126,58,92,0.102439024,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Tuesday,afternoon,52,24,3.5,1249,264,198,249,52,39,28,0.461538462,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Tuesday,evening_peak,91,56,4,1792,468,363,363,90,71,35,0.615384615,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Tuesday,morning_peak,103,8.5,12,1622,474,242,428.5,114,59,94.5,0.082524272,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Wednesday,afternoon,54,25,2.5,1309,273,202,257,58,40,29,0.462962963,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Wednesday,evening_peak,78,53,6,1647,420,336,339,79,68,25,0.679487179,no,,no,
Chennai,Saidapet,5bed473f1278885df4ea9d57,Wednesday,morning_peak,110,9,10,1839,496,236,418,118,58,101,0.081818182,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Friday,afternoon,72,31,5,1381,390,258,276,74,54,41,0.430555556,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Friday,evening_peak,88,51,4.5,1929,462,320,394,91,69,37,0.579545455,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Friday,morning_peak,113.5,17,10.25,1881,528,306,447,126,81,96.5,0.149779736,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Monday,afternoon,61,30,4,1423,331,251,279,65,51,31,0.491803279,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Monday,evening_peak,70,46,5,1733,425,264,361,82,55,24,0.657142857,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Monday,morning_peak,151.5,12.5,18.25,2825,715,253,748,176.5,67.5,139,0.082508251,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Saturday,afternoon,72,36,5,1688,393,287,345,76,61,36,0.5,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Saturday,evening_peak,77,45,4.5,2561,388,236,538,80,50,32,0.584415584,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Saturday,morning_peak,90,16,9,1451,392,274,354,95.5,67,74,0.177777778,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Sunday,afternoon,58,31,2.5,1516,280,207,295,56,43,27,0.534482759,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Sunday,evening_peak,63,36,3.5,1747,319,231,331,65,43,27,0.571428571,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Sunday,morning_peak,63.5,16,4.25,1063,256,186,270.5,61.5,45.5,47.5,0.251968504,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Thursday,afternoon,56,31,3.5,1326,304,210,251,59,44,25,0.553571429,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Thursday,evening_peak,66,42,2.5,1460,381,256,270,74,49,24,0.636363636,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Thursday,morning_peak,135,14,13.75,2344,670,279,536,150,70.5,121,0.103703704,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Tuesday,afternoon,59,32,3,1256,335,236,268,65,47,27,0.542372881,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Tuesday,evening_peak,70,52,2.5,1427,335,241,295,77,50,18,0.742857143,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Tuesday,morning_peak,123.5,13,15.25,1931,509,275,497.5,132.5,69.5,110.5,0.105263158,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Wednesday,afternoon,59,33,3.5,1290,307,241,243,54,43,26,0.559322034,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Wednesday,evening_peak,62,49,1.5,1519,372,266,319,71,55,13,0.790322581,no,,no,
Chennai,Saidapet Metro ,5bed473f1278885df4ea9d57,Wednesday,morning_peak,142,14.5,15.75,2320,599,283,600.5,152,71,127.5,0.102112676,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Friday,afternoon,38,12,3,679,200,150,133,40,31,26,0.315789474,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Friday,evening_peak,49,27,2,751,234,188,138,52,40,22,0.551020408,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Friday,morning_peak,73.5,7.5,9,1075,336,177,296.5,90,46.5,66,0.102040816,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Monday,afternoon,40,10,3.5,778,197,138,145,37,27,30,0.25,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Monday,evening_peak,39,27,2,707,206,155,141,40,30,12,0.692307692,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Monday,morning_peak,91,7.5,10,1615,446,126,375.5,110.5,30.5,83.5,0.082417582,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Saturday,afternoon,39,13,3,971,193,133,190,36,25,26,0.333333333,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Saturday,evening_peak,51,21,4,1509,255,155,269,49,33,30,0.411764706,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Saturday,morning_peak,52.5,9,6,757,201,145,192,49.5,35,43.5,0.171428571,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Sunday,afternoon,32,12,2,761,171,129,153,34,27,20,0.375,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Sunday,evening_peak,40,18,2,994,212,157,201,44,31,22,0.45,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Sunday,morning_peak,27,8,2.5,510,133,115,123,31.5,27.5,19,0.296296296,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Thursday,afternoon,33,13,3,739,193,136,150,39,27,20,0.393939394,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Thursday,evening_peak,43,24,2.5,716,228,178,150,42,33,19,0.558139535,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Thursday,morning_peak,52,5.5,6.25,1162,300,150,271,76,37.5,46.5,0.105769231,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Tuesday,afternoon,35,13,2.5,678,199,135,135,41,26,22,0.371428571,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Tuesday,evening_peak,44,30,2,585,197,161,120,37,33,14,0.681818182,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Tuesday,morning_peak,69,7.5,7.25,1088,286,156,278.5,74.5,40.5,61.5,0.108695652,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Wednesday,afternoon,41,12,4,753,222,159,152,43,34,29,0.292682927,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Wednesday,evening_peak,43,32,2,735,200,159,157,37,31,11,0.744186047,no,,no,
Chennai,Saligragam,5bed473f1278885df4ea9d57,Wednesday,morning_peak,69,7.5,8,1317,330,150,287,74.5,39,61.5,0.108695652,no,,no,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Friday,afternoon,24,44,-3,801,138,83,140,27,15,-20,1.833333333,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Friday,evening_peak,42,66,-2,968,233,168,192,47,33,-24,1.571428571,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Friday,morning_peak,57.5,14,6,1233,246,122,326.5,65.5,30.5,43.5,0.243478261,no,,no,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Monday,afternoon,24,24,1,762,142,87,152,29,19,0,1,no,,no,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Monday,evening_peak,28,70,-5.5,827,157,103,168,32,23,-42,2.5,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Monday,morning_peak,58.5,13.5,5.5,1721,315,125,445,80,31.5,45,0.230769231,no,,no,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Saturday,afternoon,24,73,-5.5,967,154,112,177,29,25,-49,3.041666667,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Saturday,evening_peak,38,97,-7,1298,219,143,290,43,25,-59,2.552631579,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Saturday,morning_peak,34.5,20,2,798,136,103,195.5,34.5,25.5,14.5,0.579710145,no,,no,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Sunday,afternoon,24,82,-7.5,1020,130,83,195,26,16,-58,3.416666667,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Sunday,evening_peak,33,61,-3,1151,171,113,258,33,24,-28,1.848484848,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Sunday,morning_peak,25,9.5,1.75,652,111,76,175,29.5,22,15.5,0.38,no,,no,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Thursday,afternoon,24,27,-0.5,643,129,77,114,27,14,-3,1.125,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Thursday,evening_peak,41,54,-2.5,787,224,160,155,45,33,-13,1.317073171,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Thursday,morning_peak,44,9,4.25,1376,273,111,339.5,65.5,26,35,0.204545455,no,,no,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Tuesday,afternoon,21,23,0,625,131,77,126,24,16,-2,1.095238095,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Tuesday,evening_peak,26,36,-1,754,167,106,171,31,22,-10,1.384615385,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Tuesday,morning_peak,40,6.5,4.5,1162,201,115,296,51,28,33.5,0.1625,no,,no,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Wednesday,afternoon,23,20,0,658,152,94,135,28,17,3,0.869565217,no,,no,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Wednesday,evening_peak,37,44,-1.5,818,190,131,162,39,26,-7,1.189189189,yes,,yes,
Chennai,Santoshpuram,5bed473f1278885df4ea9d57,Wednesday,morning_peak,52,14.5,4.25,1427,273,131,383,75.5,34.5,37.5,0.278846154,no,,no,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Friday,afternoon,28,102,-8,1760,306,119,268,42,20,-74,3.642857143,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Friday,evening_peak,53,86,-4,2064,305,146,407,61,32,-33,1.622641509,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Friday,morning_peak,54,30,2.75,1329,328,165,335.5,69,42.5,24,0.555555556,no,,no,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Monday,afternoon,32,46,-1.5,1314,252,102,197,48,20,-14,1.4375,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Monday,evening_peak,31,64,-4.5,1157,209,122,241,42,24,-33,2.064516129,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Monday,morning_peak,48,49.5,0.5,1416,285,162,347.5,66,41.5,-1.5,1.03125,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Saturday,afternoon,40,68,-4.5,1585,232,129,322,49,27,-28,1.7,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Saturday,evening_peak,56,83,-4,2028,288,164,400,54,32,-27,1.482142857,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Saturday,morning_peak,40,40,0.75,1022,162,102,251,38,24.5,0,1,no,,no,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Sunday,afternoon,20,65,-6,1129,153,87,223,31,16,-45,3.25,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Sunday,evening_peak,40,91,-6,1868,254,132,325,55,27,-51,2.275,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Sunday,morning_peak,27.5,29,0.25,826,153,93,203.5,38.5,24,-1.5,1.054545455,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Thursday,afternoon,29,63,-2.5,1263,246,112,202,44,23,-34,2.172413793,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Thursday,evening_peak,41,109,-8,1207,223,127,252,49,25,-68,2.658536585,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Thursday,morning_peak,66,42.5,3.5,1457,375,164,373.5,87,44.5,23.5,0.643939394,no,,no,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Tuesday,afternoon,31,38,0,1192,294,108,168,43,21,-7,1.225806452,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Tuesday,evening_peak,31,59,-4.5,1008,186,114,193,37,22,-28,1.903225806,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Tuesday,morning_peak,48,30,2.5,1079,258,164,281.5,64,38,18,0.625,no,,no,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Wednesday,afternoon,32,66,-4,1313,298,145,193,48,25,-34,2.0625,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Wednesday,evening_peak,33,51,-1,1110,215,136,218,43,25,-18,1.545454545,yes,,yes,
Chennai,Semmancheri,5bed473f1278885df4ea9d57,Wednesday,morning_peak,55.5,31,3.25,1191,317,159,301.5,77.5,43.5,24.5,0.558558559,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Friday,afternoon,184,62,12,4285,959,619,851,201,119,122,0.336956522,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Friday,evening_peak,224,149,15,4743,1245,805,981,251,169,75,0.665178571,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Friday,morning_peak,196.5,53.5,17.25,3170,840,576,788,209.5,145.5,143,0.272264631,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Monday,afternoon,172,50,16,4341,996,606,907,193,124,122,0.290697674,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Monday,evening_peak,217,135,14,4318,1047,696,1040,239,149,82,0.622119816,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Monday,morning_peak,220.5,41,21.25,3906,1061,501,954.5,273,127,179.5,0.185941043,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Saturday,afternoon,194,71,16.5,4611,1037,653,914,192,131,123,0.365979381,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Saturday,evening_peak,195,120,10.5,6726,1039,636,1334,230,153,75,0.615384615,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Saturday,morning_peak,163,57.5,11.75,2480,702,525,667.5,173.5,125,105.5,0.352760736,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Sunday,afternoon,103,58,5,2934,569,425,577,121,86,45,0.563106796,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Sunday,evening_peak,128,106,5.5,3085,682,481,594,132,98,22,0.828125,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Sunday,morning_peak,117,41,8.75,2121,499,379,529.5,115.5,90.5,76,0.35042735,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Thursday,afternoon,171,59,12.5,3602,840,589,673,169,118,112,0.34502924,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Thursday,evening_peak,195,135,14,4012,1053,720,880,223,137,60,0.692307692,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Thursday,morning_peak,212,56,18.5,3296,943,536,785.5,228.5,133.5,156,0.264150943,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Tuesday,afternoon,160,60,12,3465,836,583,623,153,110,100,0.375,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Tuesday,evening_peak,193,175,3.5,3774,994,689,884,211,144,18,0.906735751,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Tuesday,morning_peak,180,49.5,16,3056,821,528,707,192,127.5,130.5,0.275,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Wednesday,afternoon,160,55,14.5,4053,914,592,736,161,111,105,0.34375,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Wednesday,evening_peak,199,151,9.5,4498,1028,724,1091,202,145,48,0.75879397,no,,no,
Chennai,Shenoy Nagar,5bed473f1278885df4ea9d57,Wednesday,morning_peak,207.5,53,19,3354,844,533,845,217,130.5,154.5,0.255421687,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Friday,afternoon,73,64,0,2238,439,273,397,78,52,9,0.876712329,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Friday,evening_peak,111,65,5.5,3522,568,368,751,112,75,46,0.585585586,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Friday,morning_peak,127.5,31,12.75,2084,556,342,515,137.5,84,96.5,0.243137255,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Monday,afternoon,68,71,-0.5,1810,341,243,331,69,51,-3,1.044117647,yes,,yes,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Monday,evening_peak,91,59,4,2235,442,279,446,92,57,32,0.648351648,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Monday,morning_peak,140,28,14.25,2222,579,315,560.5,155,79.5,112,0.2,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Saturday,afternoon,69,54,1.5,2775,366,235,545,71,46,15,0.782608696,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Saturday,evening_peak,80,68,1,2615,420,279,538,90,58,12,0.85,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Saturday,morning_peak,66.5,32.5,5.25,1628,288,219,402.5,73.5,54,34,0.488721805,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Sunday,afternoon,58,58,0.5,2392,316,208,481,63,40,0,1,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Sunday,evening_peak,65,60,1.5,2318,381,237,468,68,48,5,0.923076923,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Sunday,morning_peak,41.5,21,3,1273,201,155,311.5,49.5,38.5,20.5,0.506024096,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Thursday,afternoon,68,58,1.5,1812,347,231,326,73,43,10,0.852941176,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Thursday,evening_peak,87,62,5,2287,478,319,483,98,59,25,0.712643678,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Thursday,morning_peak,149,27.5,12.75,2497,687,316,581.5,168,77,121.5,0.184563758,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Tuesday,afternoon,63,68,-0.5,1698,361,238,323,66,48,-5,1.079365079,yes,,yes,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Tuesday,evening_peak,74,69,1.5,2109,449,308,464,96,63,5,0.932432432,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Tuesday,morning_peak,136.5,32.5,11.75,2269,581,375,562,153,95.5,104,0.238095238,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Wednesday,afternoon,68,53,2,1865,366,248,353,75,48,15,0.779411765,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Wednesday,evening_peak,86,67,3.5,2574,433,313,538,88,64,19,0.779069767,no,,no,
Chennai,Sholinganallur,5bed473f1278885df4ea9d57,Wednesday,morning_peak,131.5,26,13.25,2375,591,338,620.5,138.5,85.5,105.5,0.197718631,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Friday,afternoon,42,25,1.5,1087,213,99,169,41,16,17,0.595238095,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Friday,evening_peak,60,29,3.5,1593,323,185,306,68,41,31,0.483333333,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Friday,morning_peak,30,14,2.5,644,154,80,173,41.5,18,16,0.466666667,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Monday,afternoon,21,42,-2,797,125,86,104,21,15,-21,2,yes,,yes,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Monday,evening_peak,41,34,0,1179,258,158,223,47,29,7,0.829268293,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Monday,morning_peak,36.5,7.5,3.75,723,191,78,180,48.5,19,29,0.205479452,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Saturday,afternoon,16,13,0.5,559,114,65,102,23,14,3,0.8125,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Saturday,evening_peak,15,26,-2,592,104,58,130,24,12,-11,1.733333333,yes,,yes,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Saturday,morning_peak,3.5,3,0,188,40,32,40,9,8,0.5,0.857142857,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Sunday,afternoon,5,8,-1,241,55,25,39,9,6,-3,1.6,yes,,yes,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Sunday,evening_peak,6,8,0,293,60,40,54,10,8,-2,1.333333333,yes,,yes,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Sunday,morning_peak,6,8,0,171,41,30,42.5,10,8,-2,1.333333333,yes,,yes,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Thursday,afternoon,21,26,0,993,198,96,151,28,19,-5,1.238095238,yes,,yes,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Thursday,evening_peak,63,31,4,1558,338,217,321,67,45,32,0.492063492,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Thursday,morning_peak,44,15,4,672,224,91,165,51,24,29,0.340909091,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Tuesday,afternoon,24,28,0,1037,182,94,154,32,18,-4,1.166666667,yes,,yes,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Tuesday,evening_peak,62,33,4.5,1365,319,193,318,69,35,29,0.532258065,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Tuesday,morning_peak,28,12.5,1.75,499,117,83,120.5,30,21,15.5,0.446428571,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Wednesday,afternoon,17,25,-0.5,934,177,99,96,21,16,-8,1.470588235,yes,,yes,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Wednesday,evening_peak,57,28,3.5,1620,316,206,321,62,39,29,0.49122807,no,,no,
Chennai,Sholinganallur ELCOT,5bed473f1278885df4ea9d57,Wednesday,morning_peak,43.5,15.5,2.25,647,203,104,153.5,47.5,27,28,0.356321839,no,,no,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Friday,afternoon,49,75,-4,1558,322,167,280,63,32,-26,1.530612245,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Friday,evening_peak,65,106,-5.5,2075,394,273,478,75,50,-41,1.630769231,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Friday,morning_peak,76,71.5,1,1482,429,274,374.5,113.5,65,4.5,0.940789474,no,,no,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Monday,afternoon,30,71,-4.5,1231,225,120,236,37,21,-41,2.366666667,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Monday,evening_peak,76,83,-2,1887,399,259,401,82,53,-7,1.092105263,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Monday,morning_peak,74,62.5,-0.25,1310,388,280,313.5,94,69.5,11.5,0.844594595,no,,no,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Saturday,afternoon,32,118,-10.5,1391,209,116,268,43,23,-86,3.6875,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Saturday,evening_peak,34,81,-4,1632,202,142,367,35,30,-47,2.382352941,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Saturday,morning_peak,32,57.5,-2.5,926,205,132,241.5,51,35.5,-25.5,1.796875,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Sunday,afternoon,23,60,-5,1174,171,80,244,36,15,-37,2.608695652,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Sunday,evening_peak,28,86,-7,1510,183,108,265,38,21,-58,3.071428571,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Sunday,morning_peak,18.5,29,-1.25,670,104,62,166.5,25.5,16,-10.5,1.567567568,yes,,yes,
Chennai,Siruseri,5bed473f1278885df4ea9d57,Thursday,afternoon,55,95,-5,1457,334,166,257,60,35,-40,1.727272727,yes,,yes,
