city,pickup_cluster,service_detail_id,week_period,time_period,demand,supply,mismatch_qr_level,fe_count,rr_count,net_count,fe_count_med,rr_count_med,net_count_med,mismtach_pred_tp,excess_supply_ratio,is_excess_supply,unique_name,dashboard validation,Note
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Sunday,morning_peak,51,55.5,-0.5,1794,230,154,468,56.5,40,-4.5,1.088235294,yes,Gandipet _Sunday,,
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Thursday,afternoon,44,77,-2,4413,346,144,847,70,28,-33,1.75,yes,Gandipet _Thursday,,
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Thursday,evening_peak,71,28,4,5171,548,150,1133,109,36,43,0.394366197,no,Gandipet _Thursday,,
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Thursday,morning_peak,59,57,2.25,3765,318,143,832,80.5,37.5,2,0.966101695,no,Gandipet _Thursday,,
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Tuesday,afternoon,55,82,-3.5,3351,380,169,551,60,30,-27,1.490909091,yes,Gandipet _Tuesday,,
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Tuesday,evening_peak,109,44,7,4141,707,193,714,96,41,65,0.403669725,no,Gandipet _Tuesday,,
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Tuesday,morning_peak,83,53.5,4,3395,469,175,867.5,113,45.5,29.5,0.644578313,no,Gandipet _Tuesday,,
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Wednesday,afternoon,48,69,-2,3711,311,160,628,60,33,-21,1.4375,yes,Gandipet _Wednesday,,
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Wednesday,evening_peak,121,37,9.5,5564,724,194,1119,138,44,84,0.305785124,no,Gandipet _Wednesday,,
Hyderabad,Gandipet ,574013f14fdf4798208bba26,Wednesday,morning_peak,92.5,83,2.75,2395,414,224,540.5,107.5,60,9.5,0.897297297,no,Gandipet _Wednesday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Friday,afternoon,2,2,0,252,37,20,40,5,3,0,1,no,Ghatkesar_Friday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Friday,evening_peak,3,2,0,250,30,8,59,7,1,1,0.666666667,no,Ghatkesar_Friday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Friday,morning_peak,3,2.5,0,199,31,11,52.5,8,3,0.5,0.833333333,no,Ghatkesar_Friday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Monday,afternoon,4,3,1,516,88,45,104,19,9,1,0.75,no,Ghatkesar_Monday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Monday,evening_peak,4,1,0,276,39,17,51,8,4,3,0.25,no,Ghatkesar_Monday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Monday,morning_peak,6,2.5,0.5,283,49,24,68,12.5,5.5,3.5,0.416666667,no,Ghatkesar_Monday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Saturday,afternoon,4,4,0,444,39,16,74,7,3,0,1,no,Ghatkesar_Saturday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Saturday,evening_peak,0,1,0,220,37,11,16,1,1,-1,inf,yes,Ghatkesar_Saturday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Saturday,morning_peak,1,1,0,147,25,9,34.5,6.5,3,0,1,no,Ghatkesar_Saturday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Sunday,afternoon,2,2,0,186,25,10,35,6,2,0,1,no,Ghatkesar_Sunday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Sunday,evening_peak,8,4,0,548,65,23,125,13,4,4,0.5,no,Ghatkesar_Sunday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Sunday,morning_peak,1,1,0,156,22,7,32.5,4.5,2,0,1,no,Ghatkesar_Sunday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Thursday,afternoon,7,1,1,477,57,35,107,12,6,6,0.142857143,no,Ghatkesar_Thursday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Thursday,evening_peak,1,2.5,-0.25,144,23,12,34.5,6,3,-1.5,2.5,yes,Ghatkesar_Thursday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Thursday,morning_peak,2,2,0,209,31,11,55.5,8.5,3,0,1,no,Ghatkesar_Thursday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Tuesday,afternoon,8,2,1.5,421,69,43,82,12,8,6,0.25,no,Ghatkesar_Tuesday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Tuesday,evening_peak,8,2,0.5,416,70,24,100,14,5,6,0.25,no,Ghatkesar_Tuesday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Tuesday,morning_peak,5.5,1,0.25,277,58,22,65.5,15,5,4.5,0.181818182,no,Ghatkesar_Tuesday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Wednesday,afternoon,2,1,0,444,51,15,79,7,2,1,0.5,no,Ghatkesar_Wednesday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Wednesday,evening_peak,5,2,0,369,47,13,97,9,4,3,0.4,no,Ghatkesar_Wednesday,,
Hyderabad,Ghatkesar,574013f14fdf4798208bba26,Wednesday,morning_peak,3,0.5,0.25,156,29,11,40.5,6,3,2.5,0.166666667,no,Ghatkesar_Wednesday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Friday,afternoon,69,21,5.5,1523,337,229,281,70,48,48,0.304347826,no,Goshamahal Police Quarters_Friday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Friday,evening_peak,64,20,5,1303,287,174,284,59,41,44,0.3125,no,Goshamahal Police Quarters_Friday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Friday,morning_peak,48.5,31,3.25,713,221,147,186.5,54.5,37.5,17.5,0.639175258,no,Goshamahal Police Quarters_Friday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Monday,afternoon,62,22,5,1444,287,211,267,59,43,40,0.35483871,no,Goshamahal Police Quarters_Monday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Monday,evening_peak,58,20,4,1535,286,180,323,54,34,38,0.344827586,no,Goshamahal Police Quarters_Monday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Monday,morning_peak,42.5,26,2.75,740,237,146,185,59,36.5,16.5,0.611764706,no,Goshamahal Police Quarters_Monday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Saturday,afternoon,70,26,5,1683,337,228,328,68,46,44,0.371428571,no,Goshamahal Police Quarters_Saturday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Saturday,evening_peak,67,20,6,2194,325,176,451,61,37,47,0.298507463,no,Goshamahal Police Quarters_Saturday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Saturday,morning_peak,39.5,41,0.5,541,187,146,118,41.5,34,-1.5,1.037974684,yes,Goshamahal Police Quarters_Saturday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Sunday,afternoon,37,20,3,1038,174,121,205,35,23,17,0.540540541,no,Goshamahal Police Quarters_Sunday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Sunday,evening_peak,30,12,2,1138,156,80,252,32,17,18,0.4,no,Goshamahal Police Quarters_Sunday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Sunday,morning_peak,37.5,22,1.5,566,137,102,146.5,39.5,28.5,15.5,0.586666667,no,Goshamahal Police Quarters_Sunday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Thursday,afternoon,69,20,5.5,1986,348,160,383,66,33,49,0.289855072,no,Goshamahal Police Quarters_Thursday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Thursday,evening_peak,62,15,6,2113,361,111,422,75,23,47,0.241935484,no,Goshamahal Police Quarters_Thursday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Thursday,morning_peak,45.5,24,3.5,1324,240,99,352,61,26.5,21.5,0.527472527,no,Goshamahal Police Quarters_Thursday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Tuesday,afternoon,74,19,5.5,2362,406,154,411,86,30,55,0.256756757,no,Goshamahal Police Quarters_Tuesday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Tuesday,evening_peak,79,21,6.5,1919,426,152,391,80,32,58,0.265822785,no,Goshamahal Police Quarters_Tuesday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Tuesday,morning_peak,62,24,3.75,1236,322,107,296,80.5,26,38,0.387096774,no,Goshamahal Police Quarters_Tuesday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Wednesday,afternoon,69,19,7.5,2207,400,169,472,79,34,50,0.275362319,no,Goshamahal Police Quarters_Wednesday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Wednesday,evening_peak,74,17,7,2245,348,135,468,77,28,57,0.22972973,no,Goshamahal Police Quarters_Wednesday,,
Hyderabad,Goshamahal Police Quarters,574013f14fdf4798208bba26,Wednesday,morning_peak,53.5,32.5,3,857,240,139,209,58,33.5,21,0.607476636,no,Goshamahal Police Quarters_Wednesday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Friday,afternoon,112,72,6,2675,686,510,513,125,93,40,0.642857143,no,Gowlidoddy_Friday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Friday,evening_peak,169,32,17,6048,861,418,1264,156,90,137,0.189349112,no,Gowlidoddy_Friday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Friday,morning_peak,175.5,89.5,9.25,3378,815,602,776,203,143,86,0.50997151,no,Gowlidoddy_Friday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Monday,afternoon,98,106,-1.5,2024,506,431,391,97,87,-8,1.081632653,yes,Gowlidoddy_Monday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Monday,evening_peak,104,42,7.5,2752,522,362,577,111,71,62,0.403846154,no,Gowlidoddy_Monday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Monday,morning_peak,262,106.5,22.25,4005,1143,917,942.5,288.5,233,155.5,0.40648855,no,Gowlidoddy_Monday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Saturday,afternoon,125,66,4.5,5353,708,519,1043,156,104,59,0.528,no,Gowlidoddy_Saturday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Saturday,evening_peak,107,49,7.5,3893,539,398,793,118,90,58,0.457943925,no,Gowlidoddy_Saturday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Saturday,morning_peak,129,79.5,6,2691,554,475,717,135,116.5,49.5,0.61627907,no,Gowlidoddy_Saturday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Sunday,afternoon,120,73,6.5,4765,670,498,928,127,101,47,0.608333333,no,Gowlidoddy_Sunday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Sunday,evening_peak,87,43,6.5,2878,441,350,546,89,69,44,0.494252874,no,Gowlidoddy_Sunday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Sunday,morning_peak,125,51,9.25,2660,505,393,689.5,138,104,74,0.408,no,Gowlidoddy_Sunday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Thursday,afternoon,86,72,2.5,2899,389,292,623,68,56,14,0.837209302,no,Gowlidoddy_Thursday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Thursday,evening_peak,85,34,8,5177,535,239,1074,113,47,51,0.4,no,Gowlidoddy_Thursday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Thursday,morning_peak,193.5,63,15.25,13402,864,457,3045.5,226.5,119.5,130.5,0.325581395,no,Gowlidoddy_Thursday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Tuesday,afternoon,99,79,2.5,2913,530,341,541,98,59,20,0.797979798,no,Gowlidoddy_Tuesday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Tuesday,evening_peak,108,32,9.5,4325,743,229,836,161,48,76,0.296296296,no,Gowlidoddy_Tuesday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Tuesday,morning_peak,404,48.5,40,12721,1801,621,3147,459,153,355.5,0.120049505,no,Gowlidoddy_Tuesday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Wednesday,afternoon,82,71,1,2991,452,332,500,74,52,11,0.865853659,no,Gowlidoddy_Wednesday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Wednesday,evening_peak,124,28,12.5,5230,766,242,1119,161,44,96,0.225806452,no,Gowlidoddy_Wednesday,,
Hyderabad,Gowlidoddy,574013f14fdf4798208bba26,Wednesday,morning_peak,294,61,29,9017,1440,660,2070.5,396.5,169.5,233,0.207482993,no,Gowlidoddy_Wednesday,,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Friday,afternoon,70,95,-2.5,1573,376,290,327,78,61,-25,1.357142857,yes,Habsiguda_Friday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Friday,evening_peak,93,110,-1.5,1959,449,330,406,96,68,-17,1.182795699,yes,Habsiguda_Friday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Friday,morning_peak,76,128.5,-5.25,1269,343,294,295.5,81,69,-52.5,1.690789474,yes,Habsiguda_Friday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Monday,afternoon,74,91,-2,1775,397,328,355,81,67,-17,1.22972973,yes,Habsiguda_Monday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Monday,evening_peak,112,110,0,2157,528,418,455,116,90,2,0.982142857,no,Habsiguda_Monday,no,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Monday,morning_peak,122,118.5,2,1519,509,424,355,111,95.5,3.5,0.971311475,no,Habsiguda_Monday,no,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Saturday,afternoon,75,204,-14.5,2091,403,339,414,82,67,-129,2.72,yes,Habsiguda_Saturday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Saturday,evening_peak,103,130,-1,2048,484,375,424,99,74,-27,1.262135922,yes,Habsiguda_Saturday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Saturday,morning_peak,87.5,173,-9.5,1168,348,301,303,87.5,76.5,-85.5,1.977142857,yes,Habsiguda_Saturday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Sunday,afternoon,52,164,-13,1893,300,251,346,52,44,-112,3.153846154,yes,Habsiguda_Sunday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Sunday,evening_peak,68,71,-0.5,2013,335,241,409,64,47,-3,1.044117647,yes,Habsiguda_Sunday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Sunday,morning_peak,53,97,-5.5,1051,224,179,274,58.5,50,-44,1.830188679,yes,Habsiguda_Sunday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Thursday,afternoon,59,114,-7.5,2100,306,196,361,58,41,-55,1.93220339,yes,Habsiguda_Thursday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Thursday,evening_peak,99,74,3.5,3774,591,319,916,121,66,25,0.747474747,no,Habsiguda_Thursday,no,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Thursday,morning_peak,84.5,84.5,1.5,2948,419,250,674.5,95.5,55.5,0,1,no,Habsiguda_Thursday,no,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Tuesday,afternoon,71,76,-0.5,2116,404,274,392,82,55,-5,1.070422535,yes,Habsiguda_Tuesday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Tuesday,evening_peak,120,87,4.5,2596,655,407,520,129,88,33,0.725,no,Habsiguda_Tuesday,no,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Tuesday,morning_peak,121.5,111.5,2.75,2037,537,343,509.5,130,79.5,10,0.917695473,no,Habsiguda_Tuesday,no,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Wednesday,afternoon,62,111,-4.5,2274,315,198,407,61,39,-49,1.790322581,yes,Habsiguda_Wednesday,yes,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Wednesday,evening_peak,128,69,5.5,3450,778,313,739,157,62,59,0.5390625,no,Habsiguda_Wednesday,no,
Hyderabad,Habsiguda,574013f14fdf4798208bba26,Wednesday,morning_peak,114.5,145.5,-1.75,1476,461,365,366,116.5,88,-31,1.270742358,yes,Habsiguda_Wednesday,yes,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Friday,afternoon,86,204,-16,2061,455,329,401,90,65,-118,2.372093023,yes,Hafeezpet_Friday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Friday,evening_peak,105,85,2,2467,534,375,487,106,78,20,0.80952381,no,Hafeezpet_Friday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Friday,morning_peak,103.5,26,9.25,3389,487,268,729,120,67,77.5,0.251207729,no,Hafeezpet_Friday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Monday,afternoon,96,201,-17,1976,454,346,427,93,68,-105,2.09375,yes,Hafeezpet_Monday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Monday,evening_peak,105,122,-1,2037,516,397,400,105,79,-17,1.161904762,yes,Hafeezpet_Monday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Monday,morning_peak,204.5,25,23.25,4126,950,328,988,236,82.5,179.5,0.122249389,no,Hafeezpet_Monday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Saturday,afternoon,71,416,-40.5,2263,362,276,446,67,50,-345,5.85915493,yes,Hafeezpet_Saturday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Saturday,evening_peak,96,86,1,2471,483,323,503,91,58,10,0.895833333,no,Hafeezpet_Saturday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Saturday,morning_peak,82.5,45.5,4.25,1507,351,281,395,80.5,70.5,37,0.551515152,no,Hafeezpet_Saturday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Sunday,afternoon,85,164,-9.5,3044,431,302,595,85,60,-79,1.929411765,yes,Hafeezpet_Sunday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Sunday,evening_peak,101,47,7.5,3485,520,286,725,108,54,54,0.465346535,no,Hafeezpet_Sunday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Sunday,morning_peak,75,44,4,1968,301,241,491.5,76,63.5,31,0.586666667,no,Hafeezpet_Sunday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Thursday,afternoon,84,50,4.5,2713,373,242,530,76,49,34,0.595238095,no,Hafeezpet_Thursday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Thursday,evening_peak,90,56,4.5,3462,528,283,684,104,54,34,0.622222222,no,Hafeezpet_Thursday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Thursday,morning_peak,121,24,10.75,6866,618,215,1736.5,145.5,55,97,0.198347107,no,Hafeezpet_Thursday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Tuesday,afternoon,75,49,2.5,2787,476,241,538,81,46,26,0.653333333,no,Hafeezpet_Tuesday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Tuesday,evening_peak,102,57,3.5,2737,548,263,547,94,53,45,0.558823529,no,Hafeezpet_Tuesday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Tuesday,morning_peak,172.5,18,19,6913,988,189,1698,253.5,48.5,154.5,0.104347826,no,Hafeezpet_Tuesday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Wednesday,afternoon,71,47,1.5,2975,364,206,604,70,41,24,0.661971831,no,Hafeezpet_Wednesday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Wednesday,evening_peak,109,63,6.5,3367,638,283,621,121,55,46,0.577981651,no,Hafeezpet_Wednesday,,
Hyderabad,Hafeezpet,574013f14fdf4798208bba26,Wednesday,morning_peak,194,22.5,22.5,4942,954,238,1218,237.5,58,171.5,0.115979381,no,Hafeezpet_Wednesday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Friday,afternoon,53,31,3,1385,269,188,238,53,34,22,0.58490566,no,Hakimpet Kunta_Friday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Friday,evening_peak,49,37,1.5,2026,233,155,405,46,30,12,0.755102041,no,Hakimpet Kunta_Friday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Friday,morning_peak,56.5,17,4.5,1131,255,142,295,58.5,34,39.5,0.300884956,no,Hakimpet Kunta_Friday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Monday,afternoon,48,35,0.5,1798,270,199,345,56,38,13,0.729166667,no,Hakimpet Kunta_Monday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Monday,evening_peak,53,39,1,2129,243,161,399,48,32,14,0.735849057,no,Hakimpet Kunta_Monday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Monday,morning_peak,69,18,6.75,1445,342,165,367.5,94.5,40.5,51,0.260869565,no,Hakimpet Kunta_Monday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Saturday,afternoon,54,39,1.5,2112,266,183,432,54,37,15,0.722222222,no,Hakimpet Kunta_Saturday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Saturday,evening_peak,50,36,2,2325,252,157,471,52,30,14,0.72,no,Hakimpet Kunta_Saturday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Saturday,morning_peak,59.5,26,3.75,890,205,147,238,54,39.5,33.5,0.43697479,no,Hakimpet Kunta_Saturday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Sunday,afternoon,45,33,1.5,1667,208,134,343,38,25,12,0.733333333,no,Hakimpet Kunta_Sunday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Sunday,evening_peak,50,21,4,2323,254,133,434,53,30,29,0.42,no,Hakimpet Kunta_Sunday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Sunday,morning_peak,38.5,27.5,1.75,701,145,107,177.5,39.5,27,11,0.714285714,no,Hakimpet Kunta_Sunday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Thursday,afternoon,50,27,3,1975,248,128,352,57,25,23,0.54,no,Hakimpet Kunta_Thursday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Thursday,evening_peak,49,23,2.5,2501,288,129,544,62,25,26,0.469387755,no,Hakimpet Kunta_Thursday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Thursday,morning_peak,60.5,14.5,6,2650,301,102,684.5,80,26,46,0.239669421,no,Hakimpet Kunta_Thursday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Tuesday,afternoon,52,29,3,2319,302,148,470,53,28,23,0.557692308,no,Hakimpet Kunta_Tuesday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Tuesday,evening_peak,70,31,4.5,2754,327,143,571,68,25,39,0.442857143,no,Hakimpet Kunta_Tuesday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Tuesday,morning_peak,94,14,10,2821,480,120,699,125,28.5,80,0.14893617,no,Hakimpet Kunta_Tuesday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Wednesday,afternoon,51,29,3,2310,300,153,480,61,29,22,0.568627451,no,Hakimpet Kunta_Wednesday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Wednesday,evening_peak,60,24,4.5,2445,330,135,480,56,28,36,0.4,no,Hakimpet Kunta_Wednesday,,
Hyderabad,Hakimpet Kunta,574013f14fdf4798208bba26,Wednesday,morning_peak,72,16,7.75,2079,323,108,529.5,86,29,56,0.222222222,no,Hakimpet Kunta_Wednesday,,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Friday,afternoon,108,355,-27.5,3720,657,394,751,138,73,-247,3.287037037,yes,Hayath Nagar_Friday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Friday,evening_peak,86,216,-12.5,3337,490,301,735,91,55,-130,2.511627907,yes,Hayath Nagar_Friday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Friday,morning_peak,119,193.5,-7,3156,564,370,813.5,136,84.5,-74.5,1.62605042,yes,Hayath Nagar_Friday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Monday,afternoon,123,246,-14.5,4205,750,509,868,152,97,-123,2,yes,Hayath Nagar_Monday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Monday,evening_peak,107,232,-16.5,3275,577,372,664,113,75,-125,2.168224299,yes,Hayath Nagar_Monday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Monday,morning_peak,140,215,-7.75,3594,669,453,901.5,169,115,-75,1.535714286,yes,Hayath Nagar_Monday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Saturday,afternoon,107,316,-24,4818,631,422,924,131,89,-209,2.953271028,yes,Hayath Nagar_Saturday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Saturday,evening_peak,109,250,-17,4030,617,382,935,121,84,-141,2.293577982,yes,Hayath Nagar_Saturday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Saturday,morning_peak,114,208.5,-11,2918,521,381,728,130,94.5,-94.5,1.828947368,yes,Hayath Nagar_Saturday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Sunday,afternoon,96,283,-24.5,5123,554,336,1044,109,68,-187,2.947916667,yes,Hayath Nagar_Sunday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Sunday,evening_peak,110,201,-10,5535,631,324,1173,127,61,-91,1.827272727,yes,Hayath Nagar_Sunday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Sunday,morning_peak,94.5,190,-11.5,3248,438,284,864.5,119.5,75,-95.5,2.010582011,yes,Hayath Nagar_Sunday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Thursday,afternoon,114,222,-13.5,5575,625,360,1176,126,74,-108,1.947368421,yes,Hayath Nagar_Thursday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Thursday,evening_peak,86,151,-6.5,5532,682,225,977,129,41,-65,1.755813953,yes,Hayath Nagar_Thursday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Thursday,morning_peak,139.5,167.5,0.5,6198,685,289,1438,169.5,69.5,-28,1.200716846,yes,Hayath Nagar_Thursday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Tuesday,afternoon,109,178,-8.5,4481,700,423,898,135,85,-69,1.633027523,yes,Hayath Nagar_Tuesday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Tuesday,evening_peak,109,187,-10.5,3350,594,321,694,119,63,-78,1.71559633,yes,Hayath Nagar_Tuesday,yes,
Hyderabad,Hayath Nagar,574013f14fdf4798208bba26,Tuesday,morning_peak,144.5,148,0.5,4510,782,384,1043,198,93,-3.5,1.024221453,yes,Hayath Nagar_Tuesday,no,Change in two week
