city,pickup_cluster,pickup_hex_8,usecase_tag,fe_count,requested_orders,net_orders,high_income_%,high_income_thrshld,affluence_hi_tag,fe_bucket,flag_2
Bangalore,South Bidadi,8860145043fffff,,9,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014503dfffff,,6,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014503bfffff,,32,6,1,9.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145039fffff,,93,17,17,50.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,8860145035fffff,,10,1,0,50.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,8860145031fffff,,45,5,0,42.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,8860145029fffff,,20,6,0,67.0,32.0,High,0-60,Less fe
Bangalore,South Bidadi,8860145027fffff,Unknown,32,2,0,9.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,886014500dfffff,,14,1,0,14.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145009fffff,,6,1,0,25.0,32.0,Less,0-60,Less fe
Bangalore,South Bidadi,8860145007fffff,,86,7,6,89.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,8860145005fffff,,109,5,0,66.0,32.0,High,61-450,Less fe
Bangalore,South Bidadi,8860145001fffff,,14,1,0,38.0,32.0,High,0-60,Less fe
Bangalore,Soladevanahalli,8860144b6dfffff,,114,17,5,33.0,32.0,High,61-450,Less fe
Bangalore,Soladevanahalli,8860144b69fffff,,154,20,7,31.0,32.0,Less,61-450,Less fe
Bangalore,Silvepura,8860144b65fffff,,117,25,4,13.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144b61fffff,,96,15,4,19.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144b5dfffff,,51,1,1,36.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144b5bfffff,,347,58,14,19.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144b59fffff,,303,56,18,21.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144b57fffff,,41,6,3,12.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b55fffff,,20,1,0,10.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b51fffff,,116,10,5,17.0,32.0,Less,61-450,Less fe
Bangalore,Soladevanahalli,8860144b4dfffff,,2493,354,133,34.0,32.0,High,451-3500,Less fe
Bangalore,Nelamangala,8860144b4bfffff,,21,3,1,15.0,32.0,Less,0-60,Less fe
Bangalore,Chikkabanavara,8860144b49fffff,,47,12,7,21.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b45fffff,,49,10,4,33.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144b43fffff,,60,9,1,29.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b41fffff,,49,5,3,36.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144b3bfffff,,9,1,0,33.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144b39fffff,,77,8,1,21.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144b33fffff,,30,2,0,17.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b21fffff,,36,10,10,15.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b1dfffff,,67,6,1,12.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144b17fffff,,5,3,0,50.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144b15fffff,,123,19,1,39.0,32.0,High,61-450,Less fe
Bangalore,Nelamangala,8860144b13fffff,,41,7,1,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b11fffff,,40,4,1,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b0bfffff,,32,5,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b07fffff,,5,1,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b05fffff,,19,3,3,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144b03fffff,,13,4,0,43.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144ae5fffff,,35,1,0,60.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144a6dfffff,,120,28,11,25.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144a69fffff,,14,6,1,50.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144a67fffff,,109,18,4,15.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144a65fffff,,123,25,7,20.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860144a59fffff,,3,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144a4bfffff,,3,1,0,100.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144a49fffff,,43,6,0,42.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144a47fffff,,5,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144a45fffff,,28,15,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144a41fffff,,13,5,0,33.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144a2dfffff,,153,11,2,17.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144a2bfffff,,3,3,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144a29fffff,,127,30,6,18.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144a27fffff,,161,24,6,16.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144a25fffff,,176,37,6,20.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144a23fffff,,51,8,2,19.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144a21fffff,,45,9,2,31.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144a19fffff,,4,2,0,50.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144a0bfffff,,12,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144a05fffff,,32,13,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144a01fffff,,22,5,1,12.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144953fffff,,76,3,0,5.0,32.0,Less,61-450,Less fe
Bangalore,Hesarghatta,8860144945fffff,,44,17,8,10.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,886014491dfffff,,49,3,0,17.0,32.0,Less,0-60,Less fe
Bangalore,Hesarghatta,8860144901fffff,,41,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,886014486dfffff,,5,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,886014485dfffff,,16,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144857fffff,,28,1,0,22.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144853fffff,,19,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144851fffff,,117,5,0,19.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,886014484dfffff,,164,26,9,18.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144849fffff,,74,7,3,12.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144847fffff,,82,8,2,23.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144845fffff,,28,2,1,14.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144843fffff,,124,1,0,19.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144841fffff,,201,25,4,14.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,886014483dfffff,,17,1,0,27.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,886014483bfffff,,28,1,0,11.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144839fffff,,118,4,1,4.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144833fffff,,104,11,2,22.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144831fffff,,37,3,0,7.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144829fffff,,28,1,0,11.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,886014481dfffff,,26,1,0,7.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,886014481bfffff,,8,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144819fffff,,5,1,0,100.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,8860144817fffff,,4,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144815fffff,,232,9,0,16.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144813fffff,,17,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Nelamangala,8860144811fffff,,57,10,3,33.0,32.0,High,0-60,Less fe
Bangalore,Nelamangala,886014480dfffff,,139,19,1,14.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,886014480bfffff,,203,17,3,25.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144809fffff,,271,19,5,17.0,32.0,Less,61-450,Less fe
Bangalore,Nelamangala,8860144803fffff,,454,40,4,16.0,32.0,Less,451-3500,Less fe
Bangalore,Nelamangala,8860144801fffff,,217,11,1,23.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860144365fffff,,17,2,0,50.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,8860144361fffff,,3,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,886014435bfffff,,26,1,0,50.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,8860144355fffff,,24,3,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144353fffff,,7,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,886014434dfffff,,86,3,0,11.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860144345fffff,,42,4,0,29.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,886014433dfffff,,46,4,2,19.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144337fffff,,102,4,0,29.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,8860144331fffff,,49,4,0,42.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,8860144329fffff,,4,1,0,33.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,8860144327fffff,,11,2,0,29.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144325fffff,,14,1,1,40.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,8860144309fffff,,62,4,0,9.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144301fffff,,2,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144267fffff,,17,6,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144265fffff,,66,5,1,17.0,32.0,Less,61-450,Less fe
Bangalore,South Bidadi,8860144253fffff,,11,1,1,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144239fffff,,10,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144237fffff,,11,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144235fffff,,6,1,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144233fffff,,8,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,886014422dfffff,,31,8,0,88.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,8860144201fffff,,5,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144167fffff,,4,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144165fffff,,40,1,0,27.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144163fffff,,2,1,0,100.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,886014415dfffff,,36,1,1,11.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144159fffff,,104,12,1,18.0,32.0,Less,61-450,Less fe
Bangalore,Bidadi,886014414dfffff,,21,4,1,29.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144149fffff,,26,2,1,9.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144145fffff,,7,3,0,67.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,8860144143fffff,,15,5,2,50.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,886014413dfffff,,12,1,0,60.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,8860144135fffff,,60,1,0,34.0,32.0,High,0-60,Less fe
Bangalore,Bidadi,8860144125fffff,,15,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,8860144113fffff,,3,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Bidadi,886014410dfffff,,16,1,0,75.0,32.0,High,0-60,Less fe
